"sum","nws_precip_1day_observed_20120225.shp.tiff",573.31
"sum","nws_precip_1day_observed_20120226.shp.tiff",28.87
"sum","nws_precip_1day_observed_20120227.shp.tiff",0.01
"sum","nws_precip_1day_observed_20120228.shp.tiff",55.93
"sum","nws_precip_1day_observed_20120229.shp.tiff",0.13
"sum","nws_precip_1day_observed_20120301.shp.tiff",607.64
"sum","nws_precip_1day_observed_20120302.shp.tiff",276.61
"sum","nws_precip_1day_observed_20120303.shp.tiff",275.06
"sum","nws_precip_1day_observed_20120304.shp.tiff",105
"sum","nws_precip_1day_observed_20120305.shp.tiff",10.72
"sum","nws_precip_1day_observed_20120306.shp.tiff",0.01
"sum","nws_precip_1day_observed_20120307.shp.tiff",0
"sum","nws_precip_1day_observed_20120308.shp.tiff",0
"sum","nws_precip_1day_observed_20120309.shp.tiff",302.27
"sum","nws_precip_1day_observed_20120310.shp.tiff",29.55
"sum","nws_precip_1day_observed_20120311.shp.tiff",1.31
"sum","nws_precip_1day_observed_20120312.shp.tiff",0.01
"sum","nws_precip_1day_observed_20120313.shp.tiff",78.02
"sum","nws_precip_1day_observed_20120314.shp.tiff",67.86
"sum","nws_precip_1day_observed_20120315.shp.tiff",25.1
"sum","nws_precip_1day_observed_20120316.shp.tiff",79.38
"sum","nws_precip_1day_observed_20120317.shp.tiff",145.72
"sum","nws_precip_1day_observed_20120318.shp.tiff",1.93
"sum","nws_precip_1day_observed_20120319.shp.tiff",0.05
"sum","nws_precip_1day_observed_20120320.shp.tiff",13.93
"sum","nws_precip_1day_observed_20120321.shp.tiff",0
"sum","nws_precip_1day_observed_20120322.shp.tiff",0.02
"sum","nws_precip_1day_observed_20120323.shp.tiff",2.62
"sum","nws_precip_1day_observed_20120324.shp.tiff",0.28
"sum","nws_precip_1day_observed_20120325.shp.tiff",157.1
"sum","nws_precip_1day_observed_20120326.shp.tiff",76.82
"sum","nws_precip_1day_observed_20120327.shp.tiff",0.04
"sum","nws_precip_1day_observed_20120328.shp.tiff",42.7
"sum","nws_precip_1day_observed_20120329.shp.tiff",143.69
